Actebis_SKU	Mfr_SKU	Mfr_Name	Product_Group	Product_Text	Product_Description	Price	Stock_Qty	Stock_Date	Barcode	TaxKey
2526444	CMSX32GX4M2A2666C18	Corsair	Memory - Notebook - DDR4-2666	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MHz 2x260 SoDimm unbuffered 18-19-19-39 Black PCB 1,2V	1632,02	0	12-09-16	0843591084857	
2526445	CMSX64GX4M4A2666C18	Corsair	Memory - Notebook - DDR4-2666	CORSAIR 64GB RAMKit 4x16GB DDR4 2666MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2666MHz 4x260 SoDimm unbuffered 18-19-19-39 Black PCB 1,2V	3263,02	0	09-09-16		
2526446	CMSX8GX4M2A2666C18	Corsair	Memory - Notebook - DDR4-2666	CORSAIR 8GB RAMKit 2x4GB DDR4 2666MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 2666MHz 2x260 SoDimm unbuffered 18-19-19-39 Black PCB 1,2V	457,14	0	09-09-16		
2545650	CP-9020101-EU	Corsair	Chassis - Options - Powersupply	CORSAIR Builder Serie CX450M PSU	CORSAIR Builder Serie CX450M Modular Power Supply EU Version	476,90	7	15-11-16	0843591057936	
2545651	CP-9020102-EU	Corsair	Chassis - Options - Powersupply	CORSAIR Builder Serie CX550M PSU	CORSAIR Builder Serie CX550M Modular Power Supply EU Version	618,60	0	09-09-16	0843591058018	
2545652	CP-9020103-EU	Corsair	Chassis - Options - Powersupply	CORSAIR Builder Serie CX650M PSU	CORSAIR Builder Serie CX650M Modular Power Supply EU Version	698,30	13	15-11-16	0843591058094	
2556292	CP-9020104-EU	Corsair	Chassis - Options - Powersupply	CORSAIR High Performance SFX SF450	CORSAIR High Performance SFX SF450 Modular Power Supply EU Version	771,34	3	15-11-16	0843591068932	
2556293	CP-9020105-EU	Corsair	Chassis - Options - Powersupply	CORSAIR High Performance SFX SF600	CORSAIR High Performance SFX SF600 Modular Power Supply EU Version	1035,75	9	15-11-16	0843591069014	
2568246	CMFMINI3-128GB	Corsair	Memory - USB	CORSAIR Voyager Mini 128GB USB3.0	CORSAIR Voyager Mini 128GB USB3.0 Key-Ring Size Plug and Play	367,91	0	09-09-16		
2568247	CMFVG-128GB	Corsair	Memory - USB	CORSAIR Voyager Go 128GB USB3.0 OTG	CORSAIR Voyager Go 128GB USB3.0 Micro-USB OTG Flash Drive Plug and Play	389,51	0	09-09-16		
2568248	CMFVV3-128GB	Corsair	Memory - USB	CORSAIR Voyager Vega 128GB USB3.0	CORSAIR Voyager Vega 128GB USB3.0 Ultra-Compact Low Profile USB Flash Drive Zinc Alloy Housing Plug and Play	367,91	0	09-09-16		
2569683	CH-9101024-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K70 Gaming Keyboard Backlit Red	CORSAIR K70 Gaming Mechanical Keyboard Backlit Red Cherry MX Speed Nordic	1136,60	0	30-08-16	0843591078214	
2569684	CH-9110014-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K65 RGB Compact Keyboard Nordic	CORSAIR K65 RGB Rapidfire compact mechanical Keyboard Backlit RGB LED Cherry MX Speed Nordic	1320,60	0	12-09-16	0843591082198	
2570511	CH-9101014-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K70 Mechanical Keyboard Nordic	CORSAIR K70 RGB Rapidfire Mechanical Keybaoard backlit RGB LED Cherry MX Speed RGB Nordic Version	1580,60	12	22-11-16	0843591078054	
2570512	CH-9300011-EU	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR M65 Pro RGB Gaming Mouse Optical	CORSAIR M65 Pro RGB FPS PC Gaming Mouse Optical Black EU Version	595,23	0	30-08-16	0843591074896	
2578152	CMK32GX4M2A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 32GB RAMKit 2x16GB DDR4 2400MHz	CORSAIR 32GB RAMKit 4x16GB DDR4 2400MHz 2x288 Dimm Unbuffered 16-16-16-39 Vegeance LPX Black Heat Spreader 1,2V XMP2.0	1458,03	0	09-09-16		
2578153	CMSX64GX4M4A2400C16	Corsair	Memory - Notebook - DDR4-2400	CORSAIR 64GB RAMKit 4x16GB DDR4 2400MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2400 MHz 4x260 SO-Dimm Unbuffered 16-16-16-39 Black PCB 1,2V	3046,06	0	09-09-16		
2578157	CMK16GX4M2A2666C16W	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz 2x288 Dimm Unbuffered 16-18-18-35 Vengeance LPX White Spreader 1,2V XMP2.0	805,03	0	09-09-16		
2578158	CMK32GX4M2A2666C16W	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MHz 2x288 Dimm Unbuffered 16-18-18-35 Vengeance LPX White Spreader 1,2V XMP2.0	1567,03	0	09-09-16		
2578159	CMK32GX4M4A2666C16W	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 4x8GB DDR4 2666MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 2666MHz 4x288 Dimm Unbuffered 16-18-18-35 Vengeance LPX White Spreader 1,2V	1610,06	0	09-09-16		
2578200	CMK64GX4M4A2666C16W	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 64GB RAMKit 4x16GB DDR4 2666MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2666MHz 4x288 Dimm Unbuffered 16-18-18-35 Vengeance LPX White Spreader 1,2V	3132,06	0	06-09-16	0843591088435	
2578252	CMSA32GX3M4C1866C11	Corsair	Memory - Notebook - DDR3-1866	CORSAIR 16GB RAMKIT 2x8GB DDR3L 1866MHz	CORSAIR 16GB RAMKIT 2x8GB DDR3L 1866MHz So-Dimm 1,35V Apple Qualified Unibuffered	1392,03	0	09-09-16	0843591084529	
2578253	CMSA16GX3M2C1866C11	Corsair	Memory - Notebook - DDR3-1866	CORSAIR 8GB 1x204So-Dimm DDR3L 1866MHz	CORSAIR 8GB 1x204So-Dimm DDR3L 1866MHz 1,35V Apple Qualified Unbuffered	696,21	0	09-09-16	0843591084512	
2578256	CMD32GX4M2B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 32GB RAMKit 2x16GB DDR4 2800MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2800MHz 2x288Dimm Unbuffered 14-16-16-36 Dominator Platinum 1,35V XMP2.0	2067,03	0	09-09-16		
2578258	CMK16GX4M2B3000C15W	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz 2x288 Dimm 15-17-17-35 Vengeance LPX White Heat spreader 1.35V XMP 2.0	815,83	0	09-09-16		
2578260	CMK32GX4M2B3000C15W	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz 2x288 Dimm 15-17-17-35 Vengeance LPX White Heat spreader 1.35V XMP 2.0	1610,03	0	09-09-16		
2578261	CMD32GX4M4C3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz 4x288 Dimm 15-17-17-35 Dominator Platinum 1,35V	2176,06	0	09-09-16		
2578263	CMK32GX4M4C3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz 4x288 Dimm 15-17-17-35 Vengeance LPX Black Heat spreader 1.35V XMP 2.0	1472,06	22	09-09-16	0843591088343	
2578265	CMK32GX4M4C3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz 4x288 Dimm 15-17-17-35 Vengeance LPX Red Heat spreader 1.35V XMP 2.0	1632,06	0	09-09-16		
2578266	CMK16GX4M2B3200C16W	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz 2x288 Dimm 16-18-18-36 Vengeance LPX White Heat Spreader 1,35V XMP2.0	870,43	0	09-09-16		
2578268	CMK32GX4M2B3200C16W	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz 2x288 DIMM Unbuffered 16-18-18-36 Vengeance LPX White Heat spreader 1.35V XMP 2.0	1806,03	0	09-09-16		
2578270	CMK32GX4M4B3200C16W	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 4x8GB DDR4 3200MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 3200MHz 4x288 DIMM Unbuffered 14-16-16-36 Vengeance LPX White Heat spreader 1.35V XMP 2.0	1741,06	0	09-09-16		
2578271	CMD64GX4M8B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 64GB RAMKit 8x8GB DDR4 3200MHz	CORSAIR 64GB RAMKit 8x8GB DDR4 3200MHz 8x288 DIMM Unbuffered 16-18-18-36 DOMINATOR Platinum 1.35V Airflow Platinum Dominator	5655,11	0	09-09-16		
2578272	CMK64GX4M8B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 64GB RAMKit 8x8GB DDR4 3200MHz	CORSAIR 64GB RAMKit 8x8GB DDR4 3200MHz 8x288 DIMM Unbuffered 16-18-18-36 Vengeance LPX Black Heat spreader 1.35V,XMP 2.0	4242,11	0	09-09-16		
2578274	CMD64GX4M4B3333C16	Corsair	Memory - Desktop - DDR4-3333	CORSAIR 64GB RAMKIT 4x16GB DDR4 3333MHz	CORSAIR 64GB RAMKIT 4x16GB DDR4 3333MHz 4x288 DIMM Unbuffered 16-18-18-36 DOMINATOR Platinum 1.35V XMP2.0 Airflow Platinum Fan incl	4676,06	0	09-09-16		
2578277	CMD8GX4M2B3733C17	Corsair	Memory - Desktop - DDR4-3733	CORSAIR 8GB RAMKit 2x4GB DDR4 3733MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 3733MHz 2x288 DIMM Unbuffered 17-19-19-39 DOMINATOR Platinum 1.35V XMP 2.0 Airflow Platinum D	1306,03	0	09-09-16		
2578280	CMK16GX4M4B3866C18R	Corsair	Memory - Desktop - DDR4-3866	CORSAIR 16GB RAMKit 4x4GB DDR4 3866MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3866MHz 4x288 DIMM Unbuffered 18-22-22-40 Vengeance LPX Red Heat spreader 1.35V XMP 2.0	1784,06	0	09-09-16		
2580649	CH-8970008	Corsair	Keyboard/Mouse - Options	CORSAIR WRIST Rest for K70 Full Length	CORSAIR WRIST Rest for K70 Keyboard Full Length	21,54	0	08-09-16		
2580651	CH-9300111-EU	Corsair	Keyboard/Mouse - Mouse - Corded	CORSAIR M65 Pro Gaming Mouse Optical Whi	CORSAIR M65 Pro Gaming Mouse Optical White	595,20	5	06-09-16	0843591083331	
2582141	CH-9101010-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K70 Lux Mech Keyboard Red Nordic	CORSAIR K70 Lux RGB Mechanichal Keyboard Backlit RGB Led Cherry MX Red (Nordic)	1494,60	125	13-09-16	0843591073233	
2582143	CH-9101012-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K70 Lux Mech Keyboard Brown Nord	CORSAIR K70 Lux RGB Mechanichal Keyboard Backlit RGB Led Cherry MX Brown (Nordic)	1494,60	14	30-08-16	0843591073554	
2582144	CMFSL3X2-512GB	Corsair	Memory - USB	CORSAIR Flash Voyager 512GB USB3.0 Blue	CORSAIR Flash Voyager 512GB USB3.0 Blue housing read 350MB/s write 270MB/s Capless design Plug and Play	2381,01	0	09-09-16		
2582145	CMFSS3B-512GB	Corsair	Memory - USB	CORSAIR Flash Survivor Stelth 512GB USB3	CORSAIR Flash Survivor Stelth 512GB USB3.0 Military Style Design Plyg and Play	2489,01	0	09-09-16		
2582146	CMFVYGT3B-512GB	Corsair	Memory - USB	CORSAIR Flash Voyager GT 256GB USB3.0	CORSAIR Flash Voyager GT 256GB USB3.0 read 350MB/s write 270MB/s Plug and Play	2489,01	0	09-09-16		
2582147	CMD128GX4M8B3000C16	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 128GB RAMKit 8x16GB DDR4 3000MHz	CORSAIR 128GB RAMKit 8x16GB DDR4 3000MHz 8x288 Dimm Unbuffered 16-18-18-36 Dominator Platinum 1,35V Airflow Fan included	9134,12	0	09-09-16		
2582152	CMK64GX4M4A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 64GB RAMKit 4x16GB DDR4 2400MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2400MHz 4x288 Dimm Unbuffered 16-16-16-39 Vengeance LPX Black Heat Spreader 1,2V XMP2.0	2915,06	0	09-09-16		
2582153	CML16GX3M2A1600C10R	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 16GB RAMKit 2x8GB DDR3 1600MHZ	CORSAIR 16GB RAMKit 2x8GB DDR3 1600MHZ 2x240 Dimm Unbuffered 10-10-10-27 Vengeance Red Low Profile Heat Spreader	690,83	0	09-09-16		
2582154	CML8GX3M2A1600C9R	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 8GB RAMKit 2x4GB DDR3 1600MHZ	CORSAIR 8GB RAMKit 2x4GB DDR3 1600MHZ 2x240 Dimm Unbuffered 9-9-9-27 Vengeance Red Low Profile Heat Spreader	391,73	0	09-09-16		
2586708	CH-9110010-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K65 Compact Mechanical Keyb Nord	CORSAIR K65 LUX RGB Compact Mechanical Keyboard Backlit RGB Chreey MX RGB Red Nordic	1245,52	0	27-09-16	0843591074674	
2588351	CC-9011095-WW	Corsair	Chassis - Maxi Tower	CORSAIR Carbide White 400C ATX mitower	CORSAIR Carbide White 400C Midtower ATX	896,96	0	09-09-16		
2588353	CMFVYGS3C-128GB	Corsair	Memory - USB	CORSAIR Flash Voyager GS 128GB USB3.0	CORSAIR Flash Voyager GS 128GB USB3.0 Read 280MB/s Write 160MB/s Plug and Play	584,31	0	09-09-16		
2588355	CMFVYGS3C-64GB	Corsair	Memory - USB	CORSAIR Flash Voyager GS 64GB USB3.0	CORSAIR Flash Voyager GS 64GB USB3.0 Read 280MB/s Write 160MB/s Plug and Play	389,51	0	09-09-16		
2591940	CMD16GX4M2B3600C18	Corsair	Memory - Desktop - DDR4-3600	CORSAIR 16GB RAMKit 2x8GB DDR4 3600MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3600MHz 2x288Dimm Unbuffered 18-19-19-39 Dominator Platinum 1,35V Airflow fan included	1632,03	0	09-09-16		
2591942	CMD16GX4M4B3200C16-ROG	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 8GB RAMKit 2x4GB DDR4 3200MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 3200MHz 2x288Dimm Unbuffered 16-18-18-36 Dominator platinum Red top Bar 1,35V XMP2.0	1849,03	0	09-09-16		
2591944	CMD64GX4M4C3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 64GB RAMKit 4x16GB DDR4 3000MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 3000MHz 4x288Dimm Unbuffered 15-17-17-35 Dominator Platinum 1,35V	4242,06	0	09-09-16		
2591945	CMK128GX4M8B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 128GB RAMKit 8x16GB DDR4 3200MHz	CORSAIR 128GB RAMKit 8x16GB DDR4 3200MHz 8x288Dimm Unbuffered 16-18-18-36 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	8047,11	0	09-09-16		
2591947	CMK8GX4M2B3600C18R	Corsair	Memory - Desktop - DDR4-3600	CORSAIR 16GB RAMKit 2x8GB DDR4 3600MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3600MHz 2x288Dimm Unbuffered 18-19-19-39 Vengeance LPX Red Heat Spreader 1,35V XMP2.0	739,53	0	09-09-16		
2591948	CMSX16GX3M2C1866C11	Corsair	Memory - Notebook - DDR3-1866	CORSAIR 16GB RAMKit 2x8GB DDR3L 1866MHz	CORSAIR 16GB RAMKit 2x8GB DDR3L 1866MHz 2x204 SoDimm Unbuffered 11-11-11-32 Black PCB 1,35V	685,43	0	09-09-16		
2591949	CMSX32GX4M2A2400C16	Corsair	Memory - Notebook - DDR4-2400	CORSAIR 32GB RAMKit 2x16GB DDR4 2400MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2400MHz 2x260 SoDimm Unbuffered 16-16-16-39 Black PCB 1,2V	1479,03	0	09-09-16		
2591950	CMSX32GX4M2A3000C16	Corsair	Memory - Notebook - DDR4-3000	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz 2x260 SODimm Unbuffered 16-18-18-39 Black PCB 1,2V	1741,03	0	09-09-16		
2591952	CW-9060028-WW	Corsair	Chassis - Options - Cooling	CORSAIR Hydro Series H45 Liquid Cooler	CORSAIR Hydro Series H45 Performance Liquid CPU Cooler	469,85	0	07-09-16	0843591072533	
2594827	CO-9050039-WW	Corsair	Chassis - Options - FAN	CORSAIR ML120 120mm Premium Levitat. Fan	CORSAIR ML120 120mm Premium Magnetic Levitation Fan Dual Pack	223,70	0	09-09-16	0843591072083	
2594828	CO-9050040-WW	Corsair	Chassis - Options - FAN	CORSAIR ML120 120mm Premium Magnetic Fan	CORSAIR ML120 Pro 120mm Premium Magnetic Levitation Fan	179,00	0	14-09-16	0843591072090	
2594829	CO-9050041-WW	Corsair	Chassis - Options - FAN	CORSAIR ML120 120mm Pro Led Fan White	CORSAIR ML120 Pro LED 120mm Premium Magnetic Levitation Fan White	190,10	0	09-09-16	0843591072106	
2594900	CO-9050042-WW	Corsair	Chassis - Options - FAN	CORSAIR ML120 120mm Pro Led Fan Red	CORSAIR ML120 Pro LED 120mm Premium Magnetic Levitation Fan Red	190,10	0	14-09-16	0843591072113	
2594901	CO-9050043-WW	Corsair	Chassis - Options - FAN	CORSAIR ML120 120mm Pro Led Fan Blue	CORSAIR ML120 Pro LED 120mm Premium Magnetic Levitation Fan Blue	190,10	0	14-09-16	0843591072120	
2594902	CO-9050044-WW	Corsair	Chassis - Options - FAN	CORSAIR ML140 140mm Premium Levitat. Fan	CORSAIR ML140 140mm Premium Magnetic Levitation Fan Dual Pack	268,50	0	09-09-16	0843591072137	
2594903	CO-9050045-WW	Corsair	Chassis - Options - FAN	CORSAIR ML140 140mm Premium Magnetic Fan	CORSAIR ML140 Pro 140mm Premium Magnetic Levitation Fan	201,40	0	14-09-16	0843591072151	
2594904	CO-9050046-WW	Corsair	Chassis - Options - FAN	CORSAIR ML140 140mm Pro Led Fan White	CORSAIR ML140 Pro LED 140mm Premium Magnetic Levitation Fan White	223,70	2	04-10-16	0843591072168	
2594905	CO-9050047-WW	Corsair	Chassis - Options - FAN	CORSAIR ML140 140mm Pro Led Fan Red	CORSAIR ML140 Pro LED 140mm Premium Magnetic Levitation Fan Red	223,70	0	14-09-16	0843591072175	
2594906	CO-9050048-WW	Corsair	Chassis - Options - FAN	CORSAIR ML140 140mm Pro Led Fan Blue	CORSAIR ML140 Pro LED 140mm Premium Magnetic Levitation Fan Blue	223,70	5	14-09-16	0843591072182	
2594907	CMD32GX4M4B3600C16	Corsair	Memory - Desktop - DDR4-3600	CORSAIR 32GB RAMKit 4x8GB DDR4 3600MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 3600MHz 4x288Dimm Unbuffered 16-18-18-36 Dominator Platinum 1,35V XMP2.0 Airflow fan included	3263,06	0	09-09-16		
2599708	CMK64GX4M4C3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 64GB RAMKit 4x16GB DDR4 3000MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 3000MHz 4x288Dimm Unbuffered 15-17-17-35 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	3480,06	0	09-09-16		
2600293	CMU16GX4M2A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz W	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz 2X288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader White LED 1,2V XPM2.0	859,13	0	09-09-16		
2600294	CMU16GX4M2A2666C16R	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz R	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz 2X288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader Red LED 1,2V XPM2.0	859,13	0	09-09-16		
2600295	CMU16GX4M2C3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz W	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz 2X288Dimm Unbuffered 15-17-17-35 Vengeance Black Heat Spreader White LED 1,35V XPM2.0	892,13	0	09-09-16		
2600296	CMU16GX4M2C3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz R	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz 2X288Dimm Unbuffered 15-17-17-35 Vengeance Black Heat Spreader Red LED 1,35V XPM2.0	892,13	0	09-09-16		
2600297	CMU16GX4M2C3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz W	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz 2x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader White LED 1,35V XPM2.0	935,33	0	09-09-16		
2600298	CMU16GX4M2C3200C16R	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz R	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz 2x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader Red LED 1,35V XPM2.0	935,33	0	09-09-16		
2600299	CMU32GX4M2A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MH W	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MH 2x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader White LED 1,2V XMP2.0	1784,03	0	09-09-16		
2600300	CMU32GX4M2A2666C16R	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MH R	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MH 2x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader Red LED 1,2V XMP2.0	1784,03	0	09-09-16		
2600301	CMU32GX4M2C3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MH W	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MH 2x288Dimm Unbuffered 15-17-17-35 Vengeance Black Heat Spreader White LED 1,35V XMP2.0	1806,03	0	09-09-16		
2600302	CMU32GX4M2C3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MH R	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MH 2x288Dimm Unbuffered 15-17-17-35 Vengeance Black Heat Spreader RED LED 1,35V XMP2.0	1806,03	0	09-09-16		
2600303	CMU32GX4M2C3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MH W	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MH 2x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader White LED 1,35V XMP2.0	1849,03	0	09-09-16		
2600304	CMU32GX4M2C3200C16R	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MH R	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MH 2x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader Red LED 1,35V XMP2.0	1849,03	0	09-09-16		
2600305	CMU32GX4M4A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 4x8GB DDR4 2600MHz W	CORSAIR 32GB RAMKit 4x8GB DDR4 2600MHz 4x288Dimm Unbuffered 16-18-18-35 Vengeance Black Heat Spreader White LED 1,2V XMP2.0	1719,06	0	09-09-16		
2600306	CMU32GX4M4A2666C16R	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 4x8GB DDR4 2600MHz R	CORSAIR 32GB RAMKit 4x8GB DDR4 2600MHz 4x288Dimm Unbuffered 16-18-18-35 Vengeance Black Heat Spreader Red LED 1,2V XMP2.0	1719,06	0	09-09-16		
2600307	CMU32GX4M4C3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz W	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz 4x288Dimm Unbuffered 15-17-17-35 Vengeance Black Heat Spreader White LED 1,35V XMP2.0	1784,06	0	09-09-16		
2600308	CMU32GX4M4C3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz R	CORSAIR 32GB RAMKit 4x8GB DDR4 3000MHz 4x288Dimm Unbuffered 15-17-17-35 Vengeance Black Heat Spreader RED LED 1,35V XMP2.0	1784,06	0	09-09-16		
2600309	CMU32GX4M4C3400C16	Corsair	Memory - Desktop - DDR4-3400	CORSAIR 32GB RAMKit 4x8GB DDR4 3400MHz W	CORSAIR 32GB RAMKit 4x8GB DDR4 3400MHz 4x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader White LED 1,35V XMP2.0	2089,06	0	09-09-16		
2600310	CMU32GX4M4C3400C16R	Corsair	Memory - Desktop - DDR4-3400	CORSAIR 32GB RAMKit 4x8GB DDR4 3400MHz R	CORSAIR 32GB RAMKit 4x8GB DDR4 3400MHz 4x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader Red LED 1,35V XMP2.0	2089,06	0	09-09-16		
2600311	CMU32GX4M4C3466C16	Corsair	Memory - Desktop - DDR4-3466	CORSAIR 32GB RAMKit 4x8GB DDR4 3466MHz W	CORSAIR 32GB RAMKit 4x8GB DDR4 3466MHz 4x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader White LED 1,35V XMP2.0	2197,06	0	09-09-16		
2600312	CMU32GX4M4C3466C16R	Corsair	Memory - Desktop - DDR4-3466	CORSAIR 32GB RAMKit 4x8GB DDR4 3466MHz R	CORSAIR 32GB RAMKit 4x8GB DDR4 3466MHz 4x288Dimm Unbuffered 16-18-18-36 Vengeance Black Heat Spreader Red LED 1,35V XMP2.0	2197,06	0	09-09-16		
2600313	CMU64GX4M4A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 64GB RAMkit 4x16GB DDR4 2666MH W	CORSAIR 64GB RAMkit 4x16GB DDR4 2666MH 4X288Dimm Unbuffered 16-18-18-35 Vengeance Black Heat Spreader White LED 1,2V XMP2.0	3567,06	0	09-09-16		
